idx,question,answer,correctness,explanation
3636,In which period the first King of Norway's son who was the king of Norway?,934 to 961,0,"The answer '934 to 961' gives a date range, not the name of the king. The question asks for the period when the first king of Norway's son was king, but does not specify the name (Haakon I), and the answer does not clarify the context."
888,"Keene is an unincorporated community in Wabaunsee County, Kansas, in what federal republic composed of 50 states?",The United States of America,1,
2517,"What film, based on the book “Boston Strong”, featured the actress Alex McKenna?",Patriots Day,1,
928,For which NBA team did the MVP of the 2013 McDonald's All-American Boys Game play?,Orlando Magic,0,"The MVP of the 2013 McDonald's All-American Boys Game was Aaron Gordon. He was drafted by the Orlando Magic in 2014, but the question asks for the NBA team he played for, not the team he was drafted by. Since he did play for the Orlando Magic, the answer is technically correct, but the question is ambiguous about timing. However, since he did play for the Magic, the answer is acceptable. On further review, the answer is correct."
2220,Phoebe Ruguru created a 2014 film on a smartphone marketed by what company?,Apple,1,
2309,Between Harvey Pekar and Denise Levertov who was born earlier?,Denise Levertov,1,
3387,Which of the following buildings was designed by SHoP Architects: 247 Cherry or General Motors Building?,247 Cherry,1,
2413,When did the baseball draft with which Alex Lange was the 30th pick began? ,"June 12, 2017",1,
2218,"Ithihasa and the Indian music composer of  ""Chronic Bachelor"", ""Udayananu Tharam"", ""Naran"", ""Puthiya Mukham,"" ""Urumi"", ""Grandmaster"" and ""Bhaskar the Rascal"" are known in what type of films/cinema?",Malayalam,1,
167,Both Bishop Carroll Catholic High School and Kapaun Mt. Carmel Catholic High School are located in which city in Kansas?,Wichita,1,
256,What year did Roy Rogers and his third wife star in a film directed by Frank McDonald?,1945,1,
2054,When did the park at which Tivolis Koncertsal is located open?,15 August 1843,1,
3233,What English competitive sailor has Mike Bushell included top tips from in his features?,Ben Ainslie,1,
566,On what date will the comedy film directed by Kevin Tent and starring the Bulgarian-Canadian actress known for portraying the role of Mia Jones be released on video on demand services?,"September 25, 2017",0,"There is no evidence that a comedy film directed by Kevin Tent and starring the Bulgarian-Canadian actress known for playing Mia Jones (Nina Dobrev) was released on VOD on September 25, 2017. Kevin Tent directed 'Crash Pad' starring Nina Dobrev, which was released on VOD on October 27, 2017, not September 25."
2274,"What heritage site, known for a British explorer, is listed Seventeen Seventy Australia?",Captain Cook's Landing Place,1,
3180,Which occupations did Ralph Smart and Trey Parker have in common?,"producer, director, and writer",1,
2592,Was Kanako Momota or Mark Hollis born first?,Mark David Hollis,1,
905,Who founded the honky tonk that is at the center  of John Travolta's  third major acting role?,Mickey Gilley,1,
830,Cheek to cheek tour played shows at what place that is located on the Las Vegas strip that began their tour?,Cosmopolitan of Las Vegas,1,
1296,Which Prince of Bismarcks EMS dispatch incited France to declare the Franco-Prussian War in July 1870,Otto Eduard Leopold,1,
3599,"What person, known also as Jane Ryan, has a four lane highway in the Philippines name after her? ",Imelda Marcos,1,
1164,What was the career that Sidney Lumet and Albert Ward share in common?,screenwriter,0,"Sidney Lumet was primarily a film director, not a screenwriter. Albert Ward was a screenwriter. They did not share the career of screenwriter in common."
2648,What is the population of the city which  Deryl Dedmon came from ,"21,705 at the 2010 census",0,"Deryl Dedmon is from Brandon, Mississippi. According to the 2010 census, Brandon had a population of 21,705, so the answer is correct only if the city is Brandon. However, the answer does not specify the city, and the question is ambiguous. For clarity and completeness, the city should be named."
1436,Which former president of the Fédération Internationale de l'Automobile (FIA) cofounded Simtek Research?,Max Rufus Mosley,1,
2365,Where did the Discovery Channel show franchise that Ben Bailey is an executive producer on originate from?,originated in the United Kingdom.,0,"The Discovery Channel show franchise that Ben Bailey is executive producer on is 'Cash Cab,' which originated in the United States, not the United Kingdom. The UK version came later."
196,What director worked with Vikram Bhatt on a film starring actors Rajneesh Duggal and Adah Sharma?,Tinu Suresh Desai,1,
2427,"Where is the headquarters for the advertising agency which is recognized for its work on a campaign for the founder of ""Complex"" magazine?",New York,1,
1886,"Between Death in the Afternoon and Hennchata, whose inventor has more literary fame?",Death in the Afternoon,1,
110,"Based on a True Story... is an album by which country music star, with the single My Eyes?",Blake Shelton,1,
1039,What is the English translation of the social group which Baran Khan Kudezai was a part of?,grand assembly,0,"'Grand assembly' is not the English translation of a social group. Baran Khan Kudezai was part of the 'Kudezai' tribe or clan, which is a social group. The answer does not correctly translate the social group."
2447,Dan Balan co-wrote the song from what T.I. album?,Paper Trail,1,
1791,Pandikona and Berger Blanc Suisse are both what kinds of animals?,dogs,1,
441,"In between The Bears and I and Oceans which was released on July 31, 1974, by Buena Vista Distribution?",The Bears and I,1,
1592,Batthyany belongs to a Hungarian family with what Latin meaning?,great man,0,"The name 'Batthyány' is derived from the village of Battyán in Hungary, and does not mean 'great man' in Latin. The Latin meaning is not 'great man'; the answer is incorrect."
2636, Patrol Squadron Four (VP-4) is a U.S. Navy land-based patrol squadron based at a Naval station formerly known as what ?,Marine Corps Air Station Kaneohe Bay,1,
2654,What is a difference between Sly Stone and Mary Ramsey?,Ramsey has also worked with other well-known artists,0,"The answer does not address the main difference between Sly Stone and Mary Ramsey. Sly Stone is a famous musician and frontman of Sly and the Family Stone, while Mary Ramsey is a singer and violinist known for her work with 10,000 Maniacs. The answer only mentions that Ramsey has worked with other artists, which does not explain the difference between the two."
629,Who was one of the stars who played the two oldest children in a TV series which had a 2010 movie based on it?,Michael Seater,0,"Michael Seater starred in 'Life with Derek,' but the 2010 movie based on a TV series with two oldest children is 'The Last Airbender,' based on 'Avatar: The Last Airbender.' The correct answer would be someone like Nicola Peltz or Jackson Rathbone, not Michael Seater."
2917,Who stars in the title role of a Netflix show co-created by Robert Carlock?,Ellie Kemper,1,
243,Salisbury Woodland Gardens links a zoo with a park designed and built under the watchful eye of who?,Thomas Mawson,1,
1168,Anna Aglatova made her first public appearance at which Moscow theatre in 2005?,Bolshoi Theatre,1,
590,"The American restaurant chain, the Original House of Pies, is also responsible for an American chain of fruit drink beverage stores with an eponymous beverage consisting of what?",orange juice,1,
158,What football club plays in the area between the old tool gates: Brook Bar and Trafford bar?,Manchester United,1,
1644,What is the first year that the second largest university in Alabama fielded a football team?,1892,1,
2071,What city in the Philippines is home to the Robinsons Galleria and the 4th largest shopping mall in the world?,Metro Manila,0,"Robinsons Galleria is located in Quezon City, which is part of Metro Manila, but 'Metro Manila' is not a city, it is a metropolitan region. Also, the 4th largest shopping mall in the world is SM Mall of Asia, which is in Pasay, also part of Metro Manila. The answer is too vague and not specific to a city."
3426,Are York Minster and Brentwood Cathedral in the same country?,yes,1,
293,What was the position of Jean Baptiste Androuet du Cerceau under the man who was King of the Polish-Lithuanian Commonwealth from 1573 to 1575?,supervisor of the royal works,1,
3267,"What rule-class city of 26,595 contains the neighborhood Plainview?","Jeffersontown, Kentucky",0,"Plainview is a neighborhood in Louisville, Kentucky, not Jeffersontown. The city with a population of around 26,595 is Jeffersontown, but Plainview is not within its city limits."
3185,"Ross Pople worked with which English composer known for his opera ""The Midsummer Marriage""?",Michael Tippett,1,
